Titulo,Cifra,Fecha,Valor,Año,Mes,Nombre_Mes,Dia,Serie
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/03/2018,125.7190829,2018,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/03/2018,132.9194269,2018,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/03/2018,125.665321,2018,3,March,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/04/2018,133.3688994,2018,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/04/2018,142.8257864,2018,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/04/2018,126.2664951,2018,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/04/2018,133.3587147,2018,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/04/2018,126.2098945,2018,4,April,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/05/2018,133.6492499,2018,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/05/2018,143.2484479,2018,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/05/2018,126.4400919,2018,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/05/2018,133.6361269,2018,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/05/2018,126.3778239,2018,5,May,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/06/2018,133.8213919,2018,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/06/2018,143.5896524,2018,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/06/2018,126.4854247,2018,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/06/2018,133.8044299,2018,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/06/2018,126.4158192,2018,6,June,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",97.00823951,01/07/2018,134.1217629,2018,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco",96.5571174,01/07/2018,144.1967021,2018,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias",97.38884621,01/07/2018,126.5557649,2018,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002)",97.01216414,01/07/2018,134.1068858,2018,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Mercancías (clasificación 2002), Otras mercancías (clasificación 2002)",97.39824177,01/07/2018,126.4887165,2018,7,July,1,Subyacente - Mercancías
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.26758265,01/02/2010,97.65552025,2010,2,February,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda",97.88779718,01/02/2010,98.2963243,2010,2,February,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Educación (colegiaturas)",95.87869306,01/02/2010,96.13221236,2010,2,February,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Otros servicios",97.18397135,01/02/2010,97.60082722,2010,2,February,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002)",97.03158646,01/02/2010,97.38019373,2010,2,February,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002), Otros servicios (clasificación 2002)",96.56546723,01/02/2010,96.88763663,2010,2,February,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.26758265,01/03/2010,98.10711882,2010,3,March,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda",97.88779718,01/03/2010,98.52273289,2010,3,March,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Educación (colegiaturas)",95.87869306,01/03/2010,96.19545657,2010,3,March,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Otros servicios",97.18397135,01/03/2010,98.40314355,2010,3,March,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002)",97.03158646,01/03/2010,97.85327167,2010,3,March,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002), Otros servicios (clasificación 2002)",96.56546723,01/03/2010,97.81343373,2010,3,March,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.26758265,01/04/2010,98.08836989,2010,4,April,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda",97.88779718,01/04/2010,98.6293597,2010,4,April,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Educación (colegiaturas)",95.87869306,01/04/2010,96.25077524,2010,4,April,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Otros servicios",97.18397135,01/04/2010,98.24014726,2010,4,April,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002)",97.03158646,01/04/2010,97.82374209,2010,4,April,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002), Otros servicios (clasificación 2002)",96.56546723,01/04/2010,97.59468478,2010,4,April,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.26758265,01/05/2010,98.311923,2010,5,May,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda",97.88779718,01/05/2010,98.88022307,2010,5,May,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Educación (colegiaturas)",95.87869306,01/05/2010,96.33262909,2010,5,May,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Otros servicios",97.18397135,01/05/2010,98.48892431,2010,5,May,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002)",97.03158646,01/05/2010,98.06632454,2010,5,May,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Clasificación 2002 Indice de Precios Subyacente, Subyacente (clasificación 2002), Servicios (clasificación 2002), Otros servicios (clasificación 2002)",96.56546723,01/05/2010,97.89695348,2010,5,May,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios",97.26758265,01/06/2010,98.58832203,2010,6,June,1,Subyacente - Servicios
"Índice nacional de precios al consumidor. Base segunda quincena de diciembre 2010=100 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda",97.88779718,01/06/2010,99.09322061,2010,6,June,1,Subyacente - Servicios
